frame,reporte_medico
frame_20936,This is a colonoscopy frame from a patient with no polyps.
frame_20937,This is a colonoscopy frame from a patient with no polyps.
frame_20938,This is a colonoscopy frame from a patient with no polyps.
frame_20939,This is a colonoscopy frame from a patient with no polyps.
frame_20940,This is a colonoscopy frame from a patient with no polyps.
frame_20941,This is a colonoscopy frame from a patient with no polyps.
frame_20942,This is a colonoscopy frame from a patient with no polyps.
frame_20943,This is a colonoscopy frame from a patient with no polyps.
frame_20944,This is a colonoscopy frame from a patient with no polyps.
frame_20945,This is a colonoscopy frame from a patient with no polyps.
frame_20946,This is a colonoscopy frame from a patient with no polyps.
frame_20947,This is a colonoscopy frame from a patient with no polyps.
frame_20948,This is a colonoscopy frame from a patient with no polyps.
frame_20949,This is a colonoscopy frame from a patient with no polyps.
frame_20950,This is a colonoscopy frame from a patient with no polyps.
frame_20951,This is a colonoscopy frame from a patient with no polyps.
frame_20952,This is a colonoscopy frame from a patient with no polyps.
frame_20953,This is a colonoscopy frame from a patient with no polyps.
frame_20954,This is a colonoscopy frame from a patient with no polyps.
frame_20955,This is a colonoscopy frame from a patient with no polyps.
frame_20956,This is a colonoscopy frame from a patient with no polyps.
frame_20957,This is a colonoscopy frame from a patient with no polyps.
frame_20958,This is a colonoscopy frame from a patient with no polyps.
frame_20959,This is a colonoscopy frame from a patient with no polyps.
frame_20960,This is a colonoscopy frame from a patient with no polyps.
frame_20961,This is a colonoscopy frame from a patient with no polyps.
frame_20962,This is a colonoscopy frame from a patient with no polyps.
frame_20963,This is a colonoscopy frame from a patient with no polyps.
frame_20964,This is a colonoscopy frame from a patient with no polyps.
frame_20965,This is a colonoscopy frame from a patient with no polyps.
frame_20966,This is a colonoscopy frame from a patient with no polyps.
frame_20967,This is a colonoscopy frame from a patient with no polyps.
frame_20968,This is a colonoscopy frame from a patient with no polyps.
frame_20969,This is a colonoscopy frame from a patient with no polyps.
frame_20970,This is a colonoscopy frame from a patient with no polyps.
frame_20971,This is a colonoscopy frame from a patient with no polyps.
frame_20972,This is a colonoscopy frame from a patient with no polyps.
frame_20973,This is a colonoscopy frame from a patient with no polyps.
frame_20974,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 7 mm located in the descending colon.
frame_20975,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 7 mm located in the descending colon.
frame_20976,This is a colonoscopy frame from a patient with no polyps.
frame_20977,This is a colonoscopy frame from a patient with no polyps.
frame_20978,This is a colonoscopy frame from a patient with no polyps.
frame_20979,This is a colonoscopy frame from a patient with no polyps.
frame_20980,This is a colonoscopy frame from a patient with no polyps.
frame_20981,This is a colonoscopy frame from a patient with no polyps.
frame_20982,This is a colonoscopy frame from a patient with no polyps.
frame_20983,This is a colonoscopy frame from a patient with no polyps.
frame_20984,This is a colonoscopy frame from a patient with no polyps.
frame_20985,This is a colonoscopy frame from a patient with no polyps.
frame_20986,This is a colonoscopy frame from a patient with no polyps.
frame_20987,This is a colonoscopy frame from a patient with no polyps.
frame_20988,This is a colonoscopy frame from a patient with no polyps.
frame_20989,This is a colonoscopy frame from a patient with no polyps.
frame_20990,This is a colonoscopy frame from a patient with no polyps.
frame_20991,This is a colonoscopy frame from a patient with no polyps.
frame_20992,This is a colonoscopy frame from a patient with no polyps.
frame_20993,This is a colonoscopy frame from a patient with no polyps.
frame_20994,This is a colonoscopy frame from a patient with no polyps.
frame_20995,This is a colonoscopy frame from a patient with no polyps.
frame_20996,This is a colonoscopy frame from a patient with no polyps.
frame_20997,This is a colonoscopy frame from a patient with no polyps.
frame_20998,This is a colonoscopy frame from a patient with no polyps.
frame_20999,This is a colonoscopy frame from a patient with no polyps.
frame_21000,This is a colonoscopy frame from a patient with no polyps.
frame_21001,This is a colonoscopy frame from a patient with no polyps.
frame_21002,This is a colonoscopy frame from a patient with no polyps.
frame_21003,This is a colonoscopy frame from a patient with no polyps.
frame_21004,This is a colonoscopy frame from a patient with no polyps.
frame_21005,This is a colonoscopy frame from a patient with no polyps.
frame_21006,This is a colonoscopy frame from a patient with no polyps.
frame_21007,This is a colonoscopy frame from a patient with no polyps.
frame_21008,This is a colonoscopy frame from a patient with no polyps.
frame_21009,This is a colonoscopy frame from a patient with no polyps.
frame_21010,This is a colonoscopy frame from a patient with no polyps.
frame_21011,This is a colonoscopy frame from a patient with no polyps.
frame_21012,This is a colonoscopy frame from a patient with no polyps.
frame_21013,This is a colonoscopy frame from a patient with no polyps.
frame_21014,This is a colonoscopy frame from a patient with no polyps.
frame_21015,This is a colonoscopy frame from a patient with no polyps.
frame_21016,This is a colonoscopy frame from a patient with no polyps.
frame_21017,This is a colonoscopy frame from a patient with no polyps.
frame_21018,This is a colonoscopy frame from a patient with no polyps.
frame_21019,This is a colonoscopy frame from a patient with no polyps.
frame_21020,This is a colonoscopy frame from a patient with no polyps.
frame_21021,This is a colonoscopy frame from a patient with no polyps.
frame_21022,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 8 mm located in the transverse colon.
frame_21023,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 8 mm located in the transverse colon.
frame_21024,This is a colonoscopy frame from a patient with no polyps.
frame_21025,This is a colonoscopy frame from a patient with no polyps.
frame_21026,This is a colonoscopy frame from a patient with no polyps.
frame_21027,This is a colonoscopy frame from a patient with no polyps.
frame_21028,This is a colonoscopy frame from a patient with no polyps.
frame_21029,This is a colonoscopy frame from a patient with no polyps.
frame_21030,This is a colonoscopy frame from a patient with no polyps.
frame_21031,This is a colonoscopy frame from a patient with no polyps.
frame_21032,This is a colonoscopy frame from a patient with no polyps.
frame_21033,This is a colonoscopy frame from a patient with no polyps.
frame_21034,This is a colonoscopy frame from a patient with no polyps.
frame_21035,This is a colonoscopy frame from a patient with no polyps.
frame_21036,This is a colonoscopy frame from a patient with no polyps.
frame_21037,This is a colonoscopy frame from a patient with no polyps.
frame_21038,This is a colonoscopy frame from a patient with no polyps.
frame_21039,This is a colonoscopy frame from a patient with no polyps.
frame_21040,This is a colonoscopy frame from a patient with no polyps.
frame_21041,This is a colonoscopy frame from a patient with no polyps.
frame_21042,This is a colonoscopy frame from a patient with no polyps.
frame_21043,This is a colonoscopy frame from a patient with no polyps.
frame_21044,This is a colonoscopy frame from a patient with no polyps.
frame_21045,This is a colonoscopy frame from a patient with no polyps.
frame_21046,This is a colonoscopy frame from a patient with no polyps.
frame_21047,This is a colonoscopy frame from a patient with no polyps.
frame_21048,This is a colonoscopy frame from a patient with no polyps.
frame_21049,This is a colonoscopy frame from a patient with no polyps.
frame_21050,This is a colonoscopy frame from a patient with no polyps.
frame_21051,This is a colonoscopy frame from a patient with no polyps.
frame_21052,This is a colonoscopy frame from a patient with no polyps.
frame_21053,This is a colonoscopy frame from a patient with no polyps.
frame_21054,This is a colonoscopy frame from a patient with no polyps.
frame_21055,This is a colonoscopy frame from a patient with no polyps.
frame_21056,This is a colonoscopy frame from a patient with no polyps.
frame_21057,This is a colonoscopy frame from a patient with no polyps.
frame_21058,This is a colonoscopy frame from a patient with no polyps.
frame_21059,This is a colonoscopy frame from a patient with no polyps.
frame_21060,This is a colonoscopy frame from a patient with no polyps.
frame_21061,This is a colonoscopy frame from a patient with no polyps.
frame_21062,This is a colonoscopy frame from a patient with no polyps.
frame_21063,This is a colonoscopy frame from a patient with no polyps.
frame_21064,This is a colonoscopy frame from a patient with no polyps.
frame_21065,This is a colonoscopy frame from a patient with no polyps.
frame_21066,This is a colonoscopy frame from a patient with no polyps.
frame_21067,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 7 mm located in the rectum.
frame_21068,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 7 mm located in the rectum.
frame_21069,This is a colonoscopy frame from a patient with no polyps.
frame_21070,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_21071,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_21072,This is a colonoscopy frame from a patient with no polyps.
frame_21073,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_21074,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
